,residuos,residuos_especiales,agua,energia,conciencia,label
8977,0.5,0.0,1.0,1.0,0.5,0
8978,0.0,0.0,0.5,1.0,0.0,1
8979,0.5,0.5,0.0,1.0,0.0,1
8980,1.0,0.0,1.0,1.0,0.5,0
8981,0.5,1.0,0.5,0.5,0.5,2
8982,1.0,0.0,1.0,1.0,0.5,0
8983,1.0,1.0,1.0,0.0,0.0,0
8984,1.0,0.5,1.0,0.0,0.5,0
8985,1.0,0.5,0.5,0.0,0.0,2
8986,1.0,1.0,1.0,0.0,0.0,0
8987,0.0,0.0,0.0,0.0,0.5,2
8988,1.0,0.5,0.0,0.0,0.0,2
8989,0.5,0.0,0.0,1.0,0.0,1
8990,0.5,0.0,0.5,0.0,0.0,2
8991,0.5,0.0,1.0,1.0,0.5,0
8992,0.5,0.0,1.0,0.5,0.5,0
8993,0.5,0.0,0.0,1.0,0.5,1
8994,1.0,0.5,0.0,0.5,0.5,2
8995,1.0,0.5,1.0,1.0,1.0,0
8996,1.0,0.5,1.0,0.5,0.5,0
8997,1.0,0.5,1.0,0.5,0.0,0
8998,1.0,1.0,1.0,0.5,0.5,0
8999,0.5,0.5,1.0,1.0,0.0,0
9000,1.0,0.5,1.0,0.5,0.0,0
9001,1.0,0.5,1.0,0.5,0.5,0
9002,1.0,0.5,0.5,0.0,0.0,2
9003,1.0,0.5,0.5,0.5,0.5,0
9004,0.5,0.5,0.0,0.0,0.0,2
9005,0.0,0.0,1.0,0.5,0.0,0
9006,1.0,0.5,0.0,0.5,0.5,2
9007,0.5,0.5,0.0,0.0,1.0,2
9008,0.0,0.5,0.5,0.5,0.5,2
9009,0.0,0.5,0.5,1.0,0.5,1
9010,1.0,0.5,1.0,0.0,0.5,0
9011,0.5,0.5,0.5,1.0,1.0,1
9012,0.5,0.0,0.5,1.0,0.5,1
9013,0.5,0.5,0.0,1.0,0.5,1
9014,0.5,0.5,0.0,0.0,1.0,2
9015,1.0,0.5,0.5,0.5,0.0,2
9016,0.5,0.5,0.0,1.0,0.0,1
9017,1.0,0.0,1.0,1.0,0.5,0
9018,0.5,0.5,0.5,0.5,0.5,2
9019,0.5,1.0,0.5,1.0,0.5,1
9020,0.5,0.5,0.5,0.5,0.5,2
9021,1.0,0.5,1.0,0.5,0.5,0
9022,0.5,0.5,0.5,0.0,0.0,2
9023,0.5,0.0,0.5,1.0,0.5,1
9024,1.0,0.5,0.5,0.5,0.5,0
9025,1.0,0.5,0.0,1.0,0.5,1
9026,1.0,0.5,0.5,0.5,0.5,0
9027,1.0,0.5,1.0,1.0,0.5,0
9028,1.0,0.5,1.0,0.5,0.5,0
9029,1.0,0.5,1.0,0.5,0.5,0
9030,1.0,0.5,1.0,0.5,0.5,0
9031,1.0,0.5,1.0,0.5,0.5,0
9032,1.0,0.0,1.0,0.0,1.0,0
9033,0.5,0.5,1.0,0.5,0.5,0
9034,1.0,0.5,0.5,0.5,0.0,2
9035,1.0,0.5,1.0,0.5,0.5,0
9036,0.5,1.0,0.0,0.5,0.5,2
9037,0.5,0.5,1.0,0.5,0.5,0
9038,1.0,0.5,1.0,1.0,0.5,0
9039,1.0,0.0,1.0,1.0,0.5,0
9040,0.5,0.0,1.0,0.0,0.0,0
9041,0.0,0.0,1.0,0.5,1.0,0
9042,1.0,1.0,1.0,0.5,1.0,0
9043,1.0,0.0,1.0,0.0,0.0,0
9044,1.0,0.5,0.0,0.5,0.5,2
9045,0.5,0.0,0.0,0.0,0.0,2
9046,0.5,0.0,0.0,0.0,0.0,2
9047,1.0,0.0,0.5,0.5,0.0,2
9048,1.0,0.0,0.5,1.0,0.0,1
9049,1.0,0.5,0.0,1.0,0.0,1
9050,1.0,1.0,1.0,0.0,0.0,0
9051,0.5,0.0,0.5,0.0,0.0,2
9052,1.0,0.0,0.0,1.0,0.5,1
9053,0.5,0.0,0.0,0.0,0.0,2
9054,0.5,0.0,0.0,0.5,0.0,2
9055,1.0,0.0,0.0,0.5,0.0,2
9056,0.5,0.0,0.0,0.5,0.0,2
9057,1.0,0.0,0.0,0.5,0.0,2
9058,1.0,0.0,0.0,0.5,0.0,2
9059,1.0,0.0,0.5,0.5,0.0,2
9060,0.0,0.5,0.0,1.0,0.5,1
9061,0.5,0.5,0.5,0.5,1.0,1
9062,0.0,0.5,1.0,0.0,0.0,0
9063,0.0,0.5,0.0,1.0,0.5,1
9064,0.5,0.5,0.5,0.0,0.0,2
9065,0.5,1.0,0.0,0.0,0.0,2
9066,0.5,0.0,0.5,0.0,0.5,2
9067,0.5,0.5,0.5,0.5,0.0,2
9068,1.0,1.0,0.5,0.5,0.0,2
9069,1.0,1.0,0.5,1.0,0.5,1
9070,0.5,0.5,1.0,1.0,0.0,0
9071,0.5,1.0,0.5,0.0,0.0,2
9072,0.5,1.0,1.0,0.0,0.0,0
9073,1.0,1.0,0.5,1.0,0.0,1
9074,0.0,0.0,0.0,0.0,0.0,2
9075,0.0,0.5,1.0,0.5,0.0,0
9076,1.0,0.5,1.0,0.0,0.0,0
9077,0.5,0.0,0.5,0.0,0.5,2
9078,0.5,1.0,0.5,1.0,0.5,1
9079,0.5,0.5,0.0,0.0,1.0,2
9080,1.0,0.5,0.5,0.0,0.5,2
9081,1.0,0.5,0.0,0.0,0.0,2
9082,0.5,0.5,1.0,0.0,0.0,0
9083,0.5,0.5,0.0,0.0,0.5,2
9084,0.0,0.0,0.0,0.0,0.0,2
9085,1.0,0.5,1.0,0.0,0.5,0
9086,0.5,0.0,0.0,0.0,0.5,2
9087,1.0,0.0,1.0,0.0,0.5,0
9088,1.0,0.0,0.5,0.0,0.5,2
9089,1.0,0.0,0.5,0.0,0.5,2
9090,0.5,0.0,0.0,0.0,1.0,2
9091,1.0,0.5,0.0,0.0,0.5,2
9092,0.5,0.0,0.0,0.0,0.5,2
9093,1.0,0.5,0.0,0.0,0.5,2
9094,1.0,0.0,0.0,0.0,1.0,2
9095,0.5,0.0,0.0,1.0,0.5,1
9096,0.0,0.0,0.0,0.0,0.5,2
9097,0.5,0.5,1.0,1.0,0.5,0
9098,1.0,0.0,0.0,0.0,1.0,2
9099,0.5,0.5,0.0,0.5,0.0,2
9100,0.5,0.0,0.0,0.5,0.5,2
9101,0.5,0.0,0.0,0.0,1.0,2
9102,1.0,0.5,0.0,0.0,0.5,2
9103,0.5,0.5,0.5,1.0,0.5,1
9104,1.0,0.0,0.0,1.0,0.5,1
9105,1.0,0.5,0.0,0.0,0.0,2
9106,0.5,0.0,0.0,1.0,0.5,1
9107,0.5,0.0,0.0,0.0,0.5,2
9108,0.0,0.0,0.0,0.0,0.5,2
9109,0.0,0.0,0.5,0.5,1.0,1
9110,1.0,0.5,0.0,1.0,0.5,1
9111,0.5,0.5,0.5,1.0,0.5,1
9112,1.0,0.5,1.0,0.0,0.5,0
9113,1.0,0.0,0.0,1.0,1.0,1
9114,1.0,0.5,1.0,0.5,1.0,0
9115,0.5,0.0,0.0,1.0,1.0,1
9116,1.0,0.5,1.0,0.5,1.0,0
9117,1.0,0.0,0.5,1.0,1.0,1
9118,0.5,0.5,0.0,0.5,0.5,2
9119,0.5,0.0,0.5,1.0,1.0,1
9120,0.0,0.0,1.0,0.0,0.5,0
9121,0.5,0.0,0.5,0.0,1.0,2
9122,0.0,0.5,0.5,0.5,0.0,2
9123,1.0,1.0,1.0,0.0,1.0,0
9124,1.0,0.5,0.5,1.0,0.5,1
9125,1.0,0.5,0.5,0.5,0.5,0
9126,0.5,1.0,1.0,1.0,0.0,0
9127,1.0,1.0,0.0,0.5,1.0,1
9128,1.0,1.0,0.0,0.0,0.5,2
9129,0.5,0.5,0.5,0.5,1.0,1
9130,1.0,1.0,0.5,0.5,1.0,0
9131,1.0,1.0,0.5,1.0,1.0,1
9132,0.0,0.5,0.5,1.0,1.0,1
9133,1.0,0.5,0.0,0.0,0.5,2
9134,1.0,0.5,1.0,0.5,0.0,0
9135,1.0,1.0,1.0,0.0,1.0,0
9136,1.0,0.5,0.0,0.5,0.5,2
9137,0.0,1.0,1.0,1.0,1.0,0
9138,0.0,0.5,0.0,0.5,0.0,2
9139,1.0,0.5,0.5,1.0,0.5,1
9140,1.0,1.0,1.0,0.0,1.0,0
9141,0.0,0.5,0.0,1.0,0.5,1
9142,1.0,0.5,0.0,0.5,0.0,2
9143,0.5,1.0,0.0,0.5,1.0,1
9144,0.5,0.5,0.5,0.5,0.0,2
9145,1.0,1.0,1.0,0.5,0.5,0
9146,0.5,0.5,0.5,1.0,1.0,1
9147,1.0,0.5,0.0,0.5,0.5,2
9148,1.0,0.5,0.0,0.5,0.0,2
9149,1.0,1.0,0.5,0.5,0.5,0
9150,0.5,0.5,0.5,0.0,0.0,2
9151,1.0,0.0,0.0,1.0,0.5,1
9152,1.0,0.5,0.5,0.5,0.5,0
9153,1.0,0.0,0.0,1.0,1.0,1
9154,1.0,1.0,0.5,0.5,0.5,0
9155,0.0,0.5,1.0,1.0,0.0,0
9156,0.5,1.0,0.5,0.0,0.5,2
9157,1.0,0.5,0.5,0.5,0.5,0
9158,1.0,0.5,0.5,0.5,0.5,0
9159,1.0,0.5,1.0,0.5,0.5,0
9160,0.5,1.0,1.0,0.0,1.0,0
9161,0.0,1.0,1.0,0.0,0.0,2
9162,0.5,0.5,1.0,0.0,0.0,0
9163,0.5,0.0,0.5,0.0,0.5,2
9164,1.0,0.0,1.0,1.0,0.5,0
9165,1.0,0.5,1.0,1.0,1.0,0
9166,0.5,1.0,0.0,0.5,0.5,2
9167,0.5,0.5,0.5,0.0,0.0,2
9168,0.0,0.5,0.0,1.0,1.0,1
9169,0.5,1.0,0.0,0.5,0.5,2
9170,0.0,0.5,1.0,0.5,0.0,0
9171,1.0,1.0,0.0,0.0,0.5,2
9172,0.5,0.5,0.0,0.5,0.0,2
9173,0.5,0.5,1.0,1.0,0.5,0
9174,0.5,0.5,0.5,0.5,1.0,1
9175,1.0,0.0,1.0,1.0,0.5,0
9176,1.0,0.5,1.0,1.0,0.5,0
9177,0.5,0.0,0.0,0.0,0.5,2
9178,1.0,0.0,0.5,0.0,0.5,2
9179,1.0,0.0,1.0,0.0,0.5,0
9180,1.0,0.5,1.0,0.0,0.5,0
9181,0.5,0.0,0.0,0.0,0.5,2
9182,1.0,0.0,0.0,0.0,1.0,2
9183,1.0,0.0,1.0,1.0,1.0,0
9184,1.0,0.0,0.0,0.0,0.5,2
9185,1.0,0.0,1.0,0.5,1.0,0
9186,1.0,0.0,0.5,0.0,0.5,2
9187,0.5,0.0,0.0,1.0,1.0,1
9188,1.0,0.0,0.0,0.5,1.0,1
9189,1.0,0.0,0.5,0.5,1.0,0
9190,0.5,0.0,0.0,0.5,1.0,1
9191,0.5,0.0,0.5,0.5,1.0,1
9192,1.0,0.0,1.0,0.5,1.0,0
9193,0.5,0.0,0.0,0.5,1.0,1
9194,0.5,0.0,0.0,0.0,1.0,2
9195,0.0,0.5,0.5,0.5,1.0,1
9196,1.0,0.5,0.5,0.5,1.0,0
9197,1.0,0.0,1.0,1.0,1.0,0
9198,0.5,0.0,0.5,0.5,1.0,1
9199,1.0,1.0,1.0,0.5,1.0,0
9200,0.0,0.0,0.5,0.0,1.0,2
9201,1.0,1.0,0.0,0.5,1.0,1
9202,1.0,0.0,1.0,1.0,1.0,0
9203,1.0,1.0,0.0,1.0,1.0,1
9204,1.0,0.0,0.0,0.5,1.0,1
9205,1.0,0.5,0.5,0.5,0.5,0
9206,1.0,0.5,0.0,0.5,0.5,2
9207,1.0,0.5,0.0,0.5,0.0,2
9208,1.0,0.5,0.5,0.5,0.0,2
9209,1.0,0.5,0.5,0.5,0.5,0
9210,0.5,0.5,0.0,0.5,0.0,2
9211,1.0,0.5,0.0,0.5,1.0,1
9212,0.0,1.0,0.0,0.5,1.0,1
9213,1.0,1.0,0.0,0.5,1.0,1
9214,0.5,1.0,1.0,0.0,1.0,0
9215,0.5,0.0,0.0,0.0,1.0,2
9216,0.0,1.0,0.0,1.0,1.0,1
9217,1.0,1.0,0.5,1.0,1.0,1
9218,0.5,0.0,1.0,1.0,1.0,0
9219,1.0,0.5,0.5,0.5,1.0,0
9220,1.0,1.0,0.5,0.0,1.0,2
9221,1.0,1.0,0.5,1.0,1.0,1
9222,0.0,0.0,1.0,0.0,1.0,0
9223,0.5,0.0,0.5,0.0,0.5,2
9224,0.5,0.5,0.0,0.5,0.0,2
9225,0.5,0.0,0.5,0.0,0.0,2
9226,1.0,1.0,0.5,1.0,0.5,1
9227,1.0,1.0,1.0,0.0,0.5,0
9228,1.0,1.0,0.5,0.0,0.5,2
9229,0.5,0.0,0.0,0.0,0.5,2
9230,0.0,0.0,0.0,0.0,0.0,2
9231,0.5,0.0,1.0,1.0,0.5,0
9232,1.0,1.0,0.5,0.0,0.5,2
9233,0.0,0.0,0.0,0.0,0.0,2
9234,0.0,0.5,0.0,1.0,0.5,1
9235,1.0,0.0,0.5,1.0,0.0,1
9236,1.0,0.0,0.5,1.0,0.0,1
9237,1.0,0.0,1.0,0.0,0.0,0
9238,1.0,0.0,0.5,0.0,0.0,2
9239,0.0,0.5,1.0,0.0,0.0,0
9240,1.0,1.0,0.5,0.0,1.0,2
9241,1.0,0.5,1.0,0.0,0.0,0
9242,1.0,0.0,1.0,0.5,0.0,0
9243,1.0,0.0,0.0,0.0,0.0,2
9244,1.0,0.0,0.5,0.0,0.0,2
9245,1.0,0.0,0.0,0.5,0.0,2
9246,1.0,0.0,0.5,1.0,0.0,1
9247,1.0,0.0,0.5,1.0,0.5,1
9248,0.5,0.0,0.5,0.5,0.0,2
9249,1.0,0.5,1.0,0.0,0.0,0
9250,0.5,0.5,0.5,0.5,0.5,2
9251,1.0,1.0,0.0,0.0,0.0,2
9252,0.0,0.0,0.0,0.0,0.0,2
9253,0.5,0.0,0.0,0.0,0.0,2
9254,1.0,0.5,0.5,0.0,0.5,2
9255,0.5,0.0,0.5,0.0,0.5,2
9256,1.0,0.0,0.0,0.0,0.0,2
9257,1.0,1.0,1.0,1.0,0.0,0
9258,0.5,1.0,1.0,0.0,1.0,0
9259,0.5,0.0,0.0,0.0,1.0,2
9260,0.5,0.5,0.5,0.5,0.0,2
9261,1.0,0.0,1.0,0.0,0.5,0
9262,1.0,0.5,0.5,0.0,1.0,2
9263,0.5,0.0,1.0,0.5,0.5,0
9264,0.0,1.0,0.0,1.0,1.0,1
9265,0.5,0.0,1.0,0.5,0.0,0
9266,1.0,0.5,1.0,0.0,1.0,0
9267,0.0,0.0,0.0,0.0,0.0,2
9268,1.0,0.0,0.0,0.0,1.0,2
9269,1.0,0.0,0.0,0.5,0.0,2
9270,1.0,0.5,0.0,0.0,1.0,2
9271,1.0,0.0,0.5,0.0,0.0,2
9272,1.0,0.0,0.5,0.0,0.0,2
9273,1.0,0.0,0.5,0.5,0.0,2
9274,1.0,0.0,1.0,0.0,0.0,0
9275,1.0,0.0,0.0,0.5,0.0,2
9276,1.0,0.0,0.5,0.5,0.5,0
9277,1.0,0.0,1.0,1.0,0.0,0
9278,1.0,0.5,0.0,0.0,0.0,2
9279,1.0,0.0,0.5,0.0,0.5,2
9280,0.5,0.0,0.0,1.0,0.5,1
9281,1.0,1.0,1.0,0.0,0.5,0
9282,0.5,0.0,0.5,0.0,1.0,2
9283,1.0,0.0,0.0,0.0,0.5,2
9284,1.0,0.0,0.5,0.0,0.5,2
9285,1.0,0.0,1.0,0.0,1.0,0
9286,0.0,1.0,1.0,0.0,0.5,0
9287,1.0,0.0,0.5,0.0,1.0,2
9288,1.0,1.0,0.5,1.0,0.0,1
9289,1.0,0.5,1.0,1.0,0.0,0
9290,0.5,1.0,1.0,0.0,0.5,0
9291,1.0,1.0,0.5,1.0,1.0,1
9292,1.0,0.5,1.0,1.0,0.5,0
9293,1.0,1.0,1.0,0.5,0.5,0
9294,1.0,1.0,1.0,1.0,0.5,0
9295,1.0,1.0,0.5,0.0,0.0,2
9296,0.5,0.5,0.5,1.0,0.5,1
9297,1.0,1.0,1.0,1.0,0.0,0
9298,0.0,1.0,0.0,1.0,0.0,1
9299,0.0,1.0,0.5,0.0,0.5,2
9300,0.0,0.5,1.0,0.0,0.5,0
9301,1.0,0.5,1.0,0.0,0.5,0
9302,0.0,0.5,0.0,0.5,0.5,2
9303,0.5,0.5,1.0,0.5,1.0,0
9304,1.0,1.0,0.5,0.0,1.0,2
9305,1.0,1.0,1.0,0.5,0.0,0
9306,0.0,0.5,0.5,0.5,0.5,2
9307,0.0,0.5,1.0,0.5,0.0,0
9308,0.0,0.5,1.0,0.0,0.5,0
9309,0.0,1.0,0.5,0.0,0.0,2
9310,1.0,1.0,1.0,0.0,0.5,0
9311,0.5,0.5,0.0,0.0,0.0,2
9312,0.0,0.0,0.5,0.5,0.5,2
9313,1.0,1.0,1.0,0.0,1.0,0
9314,1.0,0.5,0.5,0.5,1.0,0
9315,0.0,0.0,1.0,1.0,0.0,0
9316,1.0,0.5,0.5,1.0,0.5,1
9317,1.0,0.5,1.0,0.0,0.0,0
9318,1.0,1.0,0.5,1.0,0.0,1
9319,0.5,0.0,0.0,0.5,1.0,1
9320,0.0,0.5,0.0,0.0,0.5,2
9321,1.0,0.5,0.5,0.0,0.0,2
9322,0.5,1.0,0.0,0.0,0.0,2
9323,0.5,0.0,0.0,0.0,0.5,2
9324,1.0,1.0,0.0,0.0,0.0,2
9325,0.5,0.0,1.0,1.0,0.5,0
9326,1.0,0.5,0.0,0.0,0.0,2
9327,0.5,0.5,1.0,1.0,0.5,0
9328,1.0,0.5,0.5,1.0,0.0,1
9329,0.5,0.0,0.5,1.0,0.0,1
9330,0.5,0.0,0.5,0.0,0.5,2
9331,0.0,0.0,0.5,0.5,1.0,1
9332,0.0,1.0,0.5,0.0,1.0,2
9333,1.0,0.0,1.0,1.0,0.5,0
9334,1.0,0.5,0.5,1.0,0.0,1
9335,1.0,0.5,0.5,0.0,0.0,2
9336,0.0,0.0,0.0,0.0,0.0,2
9337,0.5,0.5,1.0,0.0,0.0,0
9338,1.0,0.5,0.0,0.0,0.5,2
9339,1.0,0.5,0.0,1.0,0.5,1
9340,1.0,1.0,0.5,0.0,0.5,2
9341,0.5,1.0,0.0,0.0,0.5,2
9342,0.0,0.5,0.5,0.0,0.0,2
9343,1.0,1.0,1.0,0.5,0.0,0
9344,1.0,0.5,0.5,1.0,1.0,1
9345,0.5,0.5,1.0,0.5,0.0,0
9346,1.0,0.0,0.0,1.0,0.5,1
9347,1.0,0.5,0.0,0.5,1.0,1
9348,0.0,0.0,1.0,0.0,1.0,0
9349,0.5,0.0,1.0,0.0,0.5,0
9350,0.5,0.0,0.0,0.0,0.0,2
9351,0.5,0.0,0.5,0.5,0.5,2
9352,1.0,1.0,0.0,0.0,0.5,2
9353,0.5,0.0,0.0,1.0,0.5,1
9354,0.0,0.0,0.0,0.5,0.5,2
9355,0.5,0.0,1.0,0.0,0.5,0
9356,1.0,0.0,0.0,0.5,0.5,1
9357,0.5,0.0,0.0,0.0,1.0,2
9358,0.5,0.0,1.0,0.0,0.5,0
9359,0.5,0.0,0.5,0.0,0.5,2
9360,0.5,0.5,0.5,0.5,1.0,1
9361,1.0,0.5,1.0,0.5,1.0,0
9362,1.0,0.0,0.5,0.0,0.0,2
9363,1.0,0.5,1.0,0.0,1.0,0
9364,1.0,0.5,1.0,1.0,1.0,0
9365,0.5,0.0,1.0,0.0,0.0,0
9366,1.0,0.5,0.5,0.5,1.0,0
9367,1.0,0.5,1.0,1.0,1.0,0
9368,0.0,0.0,1.0,1.0,0.0,0
9369,1.0,0.0,0.0,0.0,0.5,2
9370,0.0,0.0,0.0,1.0,0.0,1
9371,0.5,1.0,1.0,0.5,0.5,0
9372,0.5,0.5,0.0,0.0,1.0,2
9373,1.0,0.5,1.0,0.5,0.5,0
9374,0.5,0.5,0.5,1.0,1.0,1
9375,1.0,0.5,1.0,0.5,1.0,0
9376,0.5,1.0,0.0,0.5,0.5,2
9377,1.0,0.5,1.0,1.0,1.0,0
9378,1.0,0.5,0.0,0.5,0.0,2
9379,1.0,0.5,0.5,0.0,0.0,2
9380,0.5,0.0,0.5,0.0,0.5,2
9381,1.0,0.5,0.5,0.5,0.5,0
9382,1.0,0.0,0.0,0.0,0.5,2
9383,0.5,0.0,1.0,0.0,0.5,0
9384,1.0,0.0,0.0,1.0,0.5,1
9385,1.0,0.0,1.0,0.0,0.5,0
9386,1.0,0.0,1.0,0.5,1.0,0
9387,0.0,0.0,1.0,1.0,0.5,0
9388,0.5,0.0,0.5,1.0,0.5,1
9389,1.0,0.0,0.0,0.5,0.5,1
9390,0.5,0.0,0.5,0.0,0.5,2
9391,1.0,0.0,1.0,0.0,0.0,0
9392,0.5,0.5,0.0,1.0,0.0,1
9393,1.0,0.5,1.0,1.0,0.5,0
9394,0.5,1.0,0.5,1.0,1.0,1
9395,1.0,1.0,0.5,0.5,1.0,0
9396,0.0,0.5,0.0,0.5,0.0,2
9397,1.0,1.0,1.0,0.5,0.0,0
9398,0.0,0.5,0.0,0.5,0.0,2
9399,1.0,1.0,0.5,1.0,1.0,1
9400,0.0,1.0,0.5,1.0,0.5,1
9401,1.0,1.0,0.5,1.0,0.5,1
9402,1.0,0.5,1.0,1.0,0.0,0
9403,0.5,1.0,0.0,1.0,0.5,1
9404,1.0,1.0,1.0,1.0,0.5,0
9405,1.0,0.5,1.0,0.0,1.0,0
9406,1.0,1.0,1.0,1.0,0.0,0
9407,0.0,1.0,0.5,1.0,1.0,1
9408,1.0,0.5,0.0,0.5,0.5,2
9409,1.0,0.5,0.5,0.5,1.0,0
9410,1.0,0.5,1.0,1.0,0.0,0
9411,0.5,0.5,0.5,0.5,1.0,1
9412,0.5,0.5,0.5,0.5,1.0,1
9413,1.0,1.0,0.5,0.5,0.5,0
9414,0.5,1.0,0.0,1.0,0.5,1
9415,0.0,0.5,1.0,1.0,0.5,0
9416,1.0,0.0,0.0,0.0,1.0,2
9417,1.0,0.5,1.0,0.0,1.0,0
9418,0.5,0.0,1.0,0.0,1.0,0
9419,1.0,0.0,1.0,0.0,0.5,0
9420,1.0,0.5,0.5,0.0,0.5,2
9421,1.0,0.5,1.0,0.0,1.0,0
9422,0.0,0.0,0.5,1.0,1.0,1
9423,1.0,0.0,1.0,0.0,1.0,0
9424,0.0,0.0,1.0,0.0,1.0,0
9425,1.0,0.5,1.0,0.0,1.0,0
9426,1.0,0.5,1.0,1.0,1.0,0
9427,0.5,0.5,0.5,0.0,1.0,2
9428,1.0,0.0,1.0,1.0,0.5,0
9429,0.5,0.5,1.0,0.0,1.0,0
9430,0.5,0.0,1.0,0.5,0.5,0
9431,1.0,0.0,0.5,0.0,0.5,2
9432,1.0,0.5,1.0,1.0,1.0,0
9433,1.0,0.0,1.0,1.0,1.0,0
9434,0.5,0.0,0.5,0.0,1.0,2
9435,1.0,0.5,0.0,0.5,0.0,2
9436,1.0,0.0,1.0,0.5,1.0,0
9437,0.5,0.0,0.5,0.0,1.0,2
9438,1.0,0.0,1.0,0.0,0.5,0
9439,0.5,0.0,0.5,0.5,1.0,1
9440,1.0,0.0,1.0,0.5,1.0,0
9441,1.0,0.0,0.0,0.0,1.0,2
9442,1.0,0.0,0.5,1.0,1.0,1
9443,1.0,0.0,1.0,0.0,1.0,0
9444,0.5,0.0,0.5,1.0,1.0,1
9445,1.0,0.0,0.5,1.0,1.0,1
9446,1.0,0.0,1.0,1.0,0.5,0
9447,1.0,0.0,1.0,0.5,1.0,0
9448,1.0,0.0,0.5,0.0,1.0,2
9449,0.0,0.0,1.0,0.0,0.0,0
9450,1.0,0.5,0.5,0.5,1.0,0
9451,0.5,0.0,0.5,0.5,1.0,1
9452,0.5,0.0,0.0,0.5,1.0,1
9453,0.5,0.0,1.0,0.0,1.0,0
9454,0.5,0.0,0.5,1.0,0.5,1
9455,0.5,0.0,0.0,1.0,1.0,1
9456,1.0,1.0,0.0,0.0,1.0,2
9457,1.0,0.0,0.0,1.0,0.5,1
9458,1.0,0.0,0.0,0.0,1.0,2
9459,1.0,1.0,0.0,0.5,1.0,1
9460,0.5,0.5,1.0,0.5,0.5,0
9461,1.0,0.5,1.0,0.5,0.5,0
9462,0.5,0.0,0.5,1.0,1.0,1
9463,0.5,0.5,0.5,0.5,1.0,1
9464,0.5,0.0,0.0,0.0,0.0,2
9465,1.0,0.0,1.0,0.0,0.5,0
9466,1.0,0.0,1.0,0.0,0.5,0
9467,1.0,0.5,0.5,0.0,1.0,2
9468,1.0,0.0,0.0,0.5,0.0,2
9469,0.5,0.0,1.0,0.0,0.5,0
9470,1.0,0.0,0.5,0.0,0.5,2
9471,1.0,0.5,1.0,0.0,1.0,0
9472,1.0,0.0,0.5,0.0,1.0,2
9473,0.5,0.0,1.0,0.0,0.5,0
9474,1.0,0.0,1.0,0.0,1.0,0
9475,1.0,0.5,0.5,0.5,0.5,0
9476,1.0,0.0,1.0,1.0,0.5,0
9477,0.5,0.0,1.0,1.0,0.0,0
9478,0.5,0.0,0.5,1.0,1.0,1
9479,1.0,0.0,0.0,1.0,1.0,1
9480,1.0,0.5,0.5,1.0,0.5,1
9481,1.0,0.0,1.0,0.5,0.0,0
9482,1.0,0.0,1.0,0.0,1.0,0
9483,1.0,0.0,0.5,1.0,1.0,1
9484,0.5,0.5,0.5,0.5,1.0,1
9485,1.0,0.5,0.5,0.0,0.5,2
9486,1.0,1.0,1.0,0.5,1.0,0
9487,1.0,0.0,0.0,1.0,0.0,1
9488,0.5,0.0,1.0,0.5,1.0,0
9489,1.0,0.0,0.0,1.0,1.0,1
9490,0.5,0.0,0.0,1.0,1.0,1
9491,0.5,0.0,0.0,1.0,1.0,1
9492,1.0,0.5,0.5,1.0,1.0,1
9493,1.0,0.0,1.0,0.5,1.0,0
9494,0.0,0.5,0.0,0.0,0.0,2
9495,0.5,0.0,1.0,1.0,1.0,0
9496,0.5,0.0,0.0,1.0,1.0,1
9497,1.0,0.0,1.0,1.0,1.0,0
9498,1.0,0.0,1.0,1.0,0.0,0
9499,1.0,0.0,0.5,0.0,0.5,2
9500,1.0,0.0,1.0,0.0,0.5,0
9501,1.0,0.5,1.0,0.0,0.5,0
9502,0.0,0.0,1.0,0.0,0.5,0
9503,1.0,0.0,0.5,0.5,0.5,0
9504,1.0,0.0,1.0,1.0,0.5,0
9505,0.0,0.5,0.0,0.0,0.0,2
9506,1.0,0.0,0.5,1.0,0.5,1
9507,0.0,0.0,0.0,0.5,1.0,1
9508,1.0,0.0,1.0,0.5,0.0,0
9509,1.0,0.0,1.0,1.0,0.5,0
9510,1.0,0.5,1.0,0.0,0.5,0
9511,0.5,0.0,0.0,0.0,0.0,2
9512,1.0,0.0,0.0,0.5,0.0,2
9513,1.0,0.0,0.0,0.0,0.0,2
9514,0.0,0.0,1.0,0.0,0.5,0
9515,0.5,0.0,0.0,0.5,1.0,1
9516,0.0,0.0,0.0,1.0,0.0,1
9517,1.0,0.0,1.0,1.0,0.0,0
9518,0.0,0.0,1.0,0.0,0.0,0
9519,1.0,0.0,1.0,0.0,1.0,0
9520,0.0,0.0,0.5,0.0,0.0,2
9521,1.0,0.0,0.0,0.0,1.0,2
9522,0.0,0.0,0.0,1.0,0.5,1
9523,0.5,0.0,0.0,1.0,0.5,1
9524,0.5,0.0,0.0,0.0,0.5,2
9525,1.0,0.0,0.0,0.0,0.5,2
9526,1.0,0.0,1.0,0.5,0.5,0
9527,1.0,0.0,0.5,0.5,1.0,0
9528,0.5,0.0,1.0,0.5,0.5,0
9529,0.0,0.5,1.0,0.0,1.0,0
9530,0.0,0.5,0.0,0.0,0.0,2
9531,1.0,0.5,1.0,0.0,1.0,0
9532,0.0,0.0,1.0,0.0,1.0,0
9533,1.0,0.0,0.0,0.0,0.0,2
9534,0.5,0.0,0.0,0.0,0.5,2
