Unnamed: 0,area,ciudad,zona,residuos,residuos_especiales,agua,energia,conciencia,final
10611,rural,200351,BELLAVISTA,0.0,0.0,0.0,0.0,1.0,2
10612,rural,200351,BELLAVISTA,0.0,0.0,1.0,1.0,1.0,0
10613,rural,200351,BELLAVISTA,0.0,0.0,1.0,1.0,1.0,0
10614,rural,200351,BELLAVISTA,0.5,0.0,0.5,0.5,1.0,1
10615,rural,200351,BELLAVISTA,0.0,0.0,0.0,0.0,1.0,2
10616,rural,200351,BELLAVISTA,0.0,0.0,0.0,0.0,1.0,2
10617,rural,200351,BELLAVISTA,0.0,0.0,0.0,0.0,1.0,2
10618,rural,200351,BELLAVISTA,0.0,0.0,1.0,1.0,1.0,0
10619,rural,200351,BELLAVISTA,0.0,0.0,1.0,1.0,1.0,0
10620,urbana,210150,NUEVA LOJA,0.0,0.5,0.5,0.0,1.0,2
10621,urbana,210150,NUEVA LOJA,0.0,0.5,0.0,0.5,1.0,1
10622,urbana,210150,NUEVA LOJA,1.0,0.0,0.0,0.0,0.5,2
10623,urbana,210150,NUEVA LOJA,1.0,0.5,0.0,0.5,1.0,1
10624,urbana,210150,NUEVA LOJA,0.0,0.5,0.0,0.0,1.0,2
10625,urbana,210150,NUEVA LOJA,0.0,0.0,0.5,0.0,1.0,2
10626,urbana,210150,NUEVA LOJA,0.0,0.5,0.0,0.0,1.0,2
10627,urbana,210150,NUEVA LOJA,1.0,0.5,0.0,0.0,0.0,2
10628,urbana,210150,NUEVA LOJA,1.0,0.5,1.0,0.0,1.0,0
10629,urbana,210150,NUEVA LOJA,0.5,0.0,0.5,0.0,0.0,2
10630,urbana,210150,NUEVA LOJA,1.0,0.5,0.5,1.0,1.0,1
10631,urbana,210150,NUEVA LOJA,1.0,0.5,0.5,0.5,1.0,0
10632,urbana,210150,NUEVA LOJA,1.0,0.0,0.5,1.0,0.0,1
10633,urbana,210150,NUEVA LOJA,0.0,0.0,0.5,0.0,0.0,2
10634,urbana,210150,NUEVA LOJA,1.0,0.5,0.0,0.0,1.0,2
10635,urbana,210150,NUEVA LOJA,0.0,0.5,0.0,1.0,1.0,1
10636,urbana,210150,NUEVA LOJA,0.0,0.5,0.0,0.0,0.0,2
10637,urbana,210150,NUEVA LOJA,0.5,0.0,0.0,0.0,0.0,2
10638,urbana,210150,NUEVA LOJA,0.0,1.0,0.0,0.0,0.0,2
10639,urbana,210150,NUEVA LOJA,0.0,0.0,1.0,0.5,1.0,0
10640,urbana,210150,NUEVA LOJA,1.0,0.5,0.0,0.0,1.0,2
10641,urbana,210150,NUEVA LOJA,1.0,0.0,1.0,1.0,1.0,0
10642,urbana,210150,NUEVA LOJA,0.0,0.0,0.5,1.0,0.0,1
10643,urbana,210150,NUEVA LOJA,1.0,0.5,1.0,1.0,0.0,0
10644,urbana,210150,NUEVA LOJA,1.0,1.0,0.0,0.0,1.0,2
10645,urbana,210150,NUEVA LOJA,1.0,0.5,0.0,0.0,1.0,2
10646,urbana,210150,NUEVA LOJA,1.0,0.0,0.0,0.5,1.0,1
10647,urbana,210150,NUEVA LOJA,1.0,1.0,0.0,0.0,0.0,2
10648,urbana,210150,NUEVA LOJA,1.0,0.5,0.0,1.0,1.0,1
10649,urbana,210150,NUEVA LOJA,1.0,0.0,0.5,1.0,0.0,1
10650,urbana,210150,NUEVA LOJA,1.0,0.0,0.5,1.0,1.0,1
10651,urbana,210150,NUEVA LOJA,1.0,0.5,0.0,0.5,1.0,1
10652,urbana,210150,NUEVA LOJA,1.0,0.0,1.0,1.0,0.0,0
10653,urbana,210150,NUEVA LOJA,0.0,0.5,0.0,0.5,1.0,1
10654,urbana,210150,NUEVA LOJA,0.0,0.5,1.0,0.0,0.5,0
10655,urbana,210150,NUEVA LOJA,1.0,0.0,1.0,1.0,0.5,0
10656,urbana,210150,NUEVA LOJA,0.0,0.5,0.5,1.0,0.5,1
10657,urbana,210150,NUEVA LOJA,1.0,0.5,0.5,1.0,0.0,1
10658,urbana,210150,NUEVA LOJA,1.0,0.0,1.0,0.5,0.5,0
10659,urbana,210150,NUEVA LOJA,1.0,0.5,0.5,0.5,0.5,0
10660,urbana,210150,NUEVA LOJA,1.0,0.5,1.0,0.5,1.0,0
10661,urbana,210150,NUEVA LOJA,1.0,0.5,1.0,1.0,0.0,0
10662,urbana,210150,NUEVA LOJA,0.5,0.0,0.0,0.5,0.0,2
10663,urbana,210150,NUEVA LOJA,0.0,0.5,1.0,1.0,1.0,0
10664,urbana,210150,NUEVA LOJA,0.5,0.0,1.0,0.0,0.5,0
10665,urbana,210150,NUEVA LOJA,0.0,0.5,1.0,1.0,0.0,0
10666,urbana,210150,NUEVA LOJA,1.0,0.5,1.0,0.0,1.0,0
10667,urbana,210150,NUEVA LOJA,0.0,0.5,1.0,1.0,1.0,0
10668,urbana,210150,NUEVA LOJA,0.0,0.5,0.5,0.0,0.5,2
10669,urbana,210150,NUEVA LOJA,0.5,0.0,0.5,0.0,0.0,2
10670,urbana,210150,NUEVA LOJA,0.0,0.0,1.0,1.0,0.0,0
10671,urbana,210150,NUEVA LOJA,1.0,0.5,1.0,1.0,1.0,0
10672,rural,210150,NUEVA LOJA,1.0,0.5,1.0,1.0,1.0,0
10673,rural,210150,NUEVA LOJA,0.5,0.0,1.0,1.0,1.0,0
10674,rural,210150,NUEVA LOJA,1.0,0.5,1.0,0.5,1.0,0
10675,rural,210150,NUEVA LOJA,1.0,0.0,1.0,0.0,1.0,0
10676,rural,210150,NUEVA LOJA,0.5,0.5,0.0,0.5,1.0,1
10677,rural,210150,NUEVA LOJA,0.0,0.0,0.5,1.0,0.0,1
10678,rural,210150,NUEVA LOJA,1.0,0.5,0.5,0.0,1.0,2
10679,rural,210150,NUEVA LOJA,1.0,0.0,1.0,0.5,1.0,0
10680,rural,210150,NUEVA LOJA,1.0,0.0,0.5,1.0,1.0,1
10681,rural,210150,NUEVA LOJA,1.0,0.0,0.5,1.0,1.0,1
10682,rural,210150,NUEVA LOJA,1.0,0.0,0.5,1.0,0.0,1
10683,rural,210150,NUEVA LOJA,1.0,0.0,0.5,0.0,0.5,2
10684,rural,210150,NUEVA LOJA,0.0,0.0,0.5,1.0,1.0,1
10685,rural,210150,NUEVA LOJA,1.0,0.0,0.0,0.5,0.5,1
10686,rural,210150,NUEVA LOJA,1.0,0.5,0.5,0.0,1.0,2
10687,rural,210150,NUEVA LOJA,0.5,0.0,0.5,1.0,0.0,1
10688,rural,210150,NUEVA LOJA,1.0,0.5,0.5,1.0,1.0,1
10689,rural,210150,NUEVA LOJA,1.0,0.0,0.5,0.5,0.0,2
10690,rural,210150,NUEVA LOJA,1.0,0.0,1.0,0.0,0.0,0
10691,rural,210150,NUEVA LOJA,0.5,0.0,0.5,0.0,0.0,2
10692,rural,210150,NUEVA LOJA,1.0,0.5,0.5,0.0,1.0,2
10693,rural,210150,NUEVA LOJA,0.0,0.0,1.0,1.0,0.0,0
10694,rural,210150,NUEVA LOJA,1.0,0.5,0.0,1.0,1.0,1
10695,rural,210150,NUEVA LOJA,1.0,0.5,0.5,0.5,1.0,0
10696,rural,210150,NUEVA LOJA,1.0,0.0,0.5,1.0,1.0,1
10697,rural,210150,NUEVA LOJA,1.0,0.5,0.5,0.0,1.0,2
10698,rural,210150,NUEVA LOJA,1.0,0.5,0.5,1.0,0.5,1
10699,rural,210150,NUEVA LOJA,1.0,0.5,1.0,0.0,1.0,0
10700,rural,210150,NUEVA LOJA,0.0,0.0,0.5,0.0,1.0,2
10701,rural,210150,NUEVA LOJA,1.0,0.5,1.0,0.5,1.0,0
10702,rural,210150,NUEVA LOJA,1.0,0.0,0.0,0.0,1.0,2
10703,rural,210150,NUEVA LOJA,1.0,0.0,0.5,1.0,0.5,1
10704,rural,210150,NUEVA LOJA,0.0,0.0,0.5,1.0,1.0,1
10705,rural,210150,NUEVA LOJA,1.0,0.5,0.5,0.0,1.0,2
10706,rural,210150,NUEVA LOJA,1.0,0.5,0.0,1.0,1.0,1
10707,rural,210150,NUEVA LOJA,1.0,0.5,0.0,1.0,1.0,1
10708,rural,210150,NUEVA LOJA,1.0,0.5,1.0,0.0,1.0,0
10709,rural,210150,NUEVA LOJA,0.5,0.0,1.0,0.5,1.0,0
10710,rural,210150,NUEVA LOJA,1.0,0.0,1.0,1.0,0.5,0
10711,rural,210150,NUEVA LOJA,0.5,0.5,0.0,0.5,1.0,1
10712,rural,210150,NUEVA LOJA,1.0,0.5,0.5,0.0,1.0,2
10713,rural,210150,NUEVA LOJA,1.0,0.5,0.0,1.0,1.0,1
10714,rural,210150,NUEVA LOJA,1.0,0.5,0.0,0.0,0.5,2
10715,rural,210150,NUEVA LOJA,1.0,0.5,1.0,1.0,1.0,0
10716,rural,210150,NUEVA LOJA,0.0,0.0,0.0,0.5,1.0,1
10717,rural,210150,NUEVA LOJA,1.0,1.0,1.0,0.0,1.0,0
10718,rural,210150,NUEVA LOJA,0.5,0.0,0.5,0.0,0.5,2
10719,rural,210150,NUEVA LOJA,0.5,0.5,0.5,0.0,0.0,2
10720,rural,210158,STA. CECILIA,1.0,0.5,0.5,0.0,1.0,2
10721,rural,210158,STA. CECILIA,0.5,0.0,0.5,0.0,1.0,2
10722,rural,210158,STA. CECILIA,1.0,0.5,1.0,0.5,0.5,0
10723,rural,210158,STA. CECILIA,1.0,0.0,1.0,1.0,0.5,0
10724,rural,210158,STA. CECILIA,1.0,0.5,1.0,1.0,0.0,0
10725,rural,210158,STA. CECILIA,1.0,0.0,0.5,0.0,1.0,2
10726,rural,210158,STA. CECILIA,1.0,0.5,1.0,1.0,1.0,0
10727,rural,210158,STA. CECILIA,0.0,0.0,0.5,1.0,0.5,1
10728,rural,210158,STA. CECILIA,1.0,0.5,0.0,1.0,1.0,1
10729,rural,210158,STA. CECILIA,0.0,0.5,0.0,0.0,1.0,2
10730,rural,210158,STA. CECILIA,0.5,0.5,1.0,1.0,1.0,0
10731,rural,210158,STA. CECILIA,0.5,0.0,0.0,0.5,1.0,1
10732,rural,210158,STA. CECILIA,1.0,0.5,0.0,0.0,1.0,2
10733,rural,210158,STA. CECILIA,1.0,0.5,0.0,1.0,1.0,1
10734,rural,210158,STA. CECILIA,1.0,0.0,1.0,0.5,0.5,0
10735,rural,210158,STA. CECILIA,0.0,0.0,0.5,0.0,0.5,2
10736,rural,210158,STA. CECILIA,1.0,0.5,1.0,0.0,1.0,0
10737,rural,210158,STA. CECILIA,0.0,0.5,0.5,0.0,0.0,2
10738,rural,210158,STA. CECILIA,1.0,0.5,0.5,1.0,1.0,1
10739,rural,210158,STA. CECILIA,1.0,0.5,0.0,1.0,1.0,1
10740,rural,210158,STA. CECILIA,0.0,0.0,0.5,0.0,1.0,2
10741,rural,210158,STA. CECILIA,0.5,0.0,0.0,0.0,1.0,2
10742,rural,210158,STA. CECILIA,1.0,0.5,0.5,0.0,0.5,2
10743,rural,210158,STA. CECILIA,1.0,0.0,1.0,0.5,0.5,0
10744,urbana,210450,SHUSHUFINDI,0.0,0.0,0.0,0.5,0.0,2
10745,urbana,210450,SHUSHUFINDI,0.0,0.0,1.0,0.0,0.0,0
10746,urbana,210450,SHUSHUFINDI,1.0,0.0,0.5,0.0,1.0,2
10747,urbana,210450,SHUSHUFINDI,1.0,0.0,1.0,1.0,1.0,0
10748,urbana,210450,SHUSHUFINDI,1.0,0.0,0.5,1.0,1.0,1
10749,urbana,210450,SHUSHUFINDI,1.0,0.0,1.0,1.0,0.0,0
10750,urbana,210450,SHUSHUFINDI,1.0,0.5,0.5,0.0,1.0,2
10751,urbana,210450,SHUSHUFINDI,0.5,0.0,0.0,0.0,0.0,2
10752,urbana,210450,SHUSHUFINDI,0.5,0.5,0.5,1.0,1.0,1
10753,urbana,210450,SHUSHUFINDI,0.5,0.5,0.5,0.0,1.0,2
10754,urbana,210450,SHUSHUFINDI,1.0,0.5,0.0,0.0,0.0,2
10755,urbana,210450,SHUSHUFINDI,1.0,0.0,1.0,1.0,1.0,0
10756,rural,210450,SHUSHUFINDI,0.0,0.5,0.5,1.0,1.0,1
10757,rural,210450,SHUSHUFINDI,0.5,0.5,0.5,1.0,0.0,1
10758,rural,210450,SHUSHUFINDI,1.0,0.0,1.0,0.5,1.0,0
10759,rural,210450,SHUSHUFINDI,1.0,0.5,0.5,0.0,1.0,2
10760,rural,210450,SHUSHUFINDI,1.0,0.0,1.0,0.0,1.0,0
10761,rural,210450,SHUSHUFINDI,0.0,0.0,1.0,1.0,0.0,0
10762,rural,210450,SHUSHUFINDI,0.5,0.0,0.5,0.0,1.0,2
10763,rural,210450,SHUSHUFINDI,1.0,0.0,0.5,0.5,1.0,0
10764,rural,210450,SHUSHUFINDI,0.0,0.5,0.0,0.0,1.0,2
10765,rural,210450,SHUSHUFINDI,1.0,0.5,0.5,1.0,1.0,1
10766,rural,210450,SHUSHUFINDI,1.0,0.0,0.5,1.0,1.0,1
10767,rural,210450,SHUSHUFINDI,1.0,0.5,1.0,1.0,1.0,0
10768,rural,210451,LIMONCOCHA,1.0,0.5,0.0,1.0,1.0,1
10769,rural,210451,LIMONCOCHA,0.5,0.0,0.0,0.0,0.0,2
10770,rural,210451,LIMONCOCHA,1.0,0.5,1.0,1.0,1.0,0
10771,rural,210451,LIMONCOCHA,0.5,0.0,0.0,0.0,1.0,2
10772,rural,210451,LIMONCOCHA,1.0,0.0,0.5,0.0,1.0,2
10773,rural,210451,LIMONCOCHA,0.0,0.5,1.0,1.0,0.0,0
10774,rural,210451,LIMONCOCHA,0.5,0.0,0.0,0.0,1.0,2
10775,rural,210451,LIMONCOCHA,1.0,0.0,0.5,0.0,0.0,2
10776,rural,210451,LIMONCOCHA,0.0,0.5,0.5,1.0,1.0,1
10777,rural,210451,LIMONCOCHA,1.0,0.0,1.0,1.0,0.0,0
10778,rural,210451,LIMONCOCHA,1.0,0.5,0.0,0.5,1.0,1
10779,rural,210451,LIMONCOCHA,1.0,0.5,0.5,1.0,0.5,1
10780,rural,210453,SAN ROQUE (CAB. SAN VICENTE),0.0,0.0,0.0,0.0,0.5,2
10781,rural,210453,SAN ROQUE (CAB. SAN VICENTE),1.0,0.0,1.0,0.0,0.5,0
10782,rural,210453,SAN ROQUE (CAB. SAN VICENTE),1.0,0.0,0.5,1.0,0.5,1
10783,rural,210453,SAN ROQUE (CAB. SAN VICENTE),0.0,0.5,1.0,1.0,1.0,0
10784,rural,210453,SAN ROQUE (CAB. SAN VICENTE),1.0,0.5,0.0,1.0,1.0,1
10785,rural,210453,SAN ROQUE (CAB. SAN VICENTE),1.0,0.0,0.0,0.0,1.0,2
10786,rural,210453,SAN ROQUE (CAB. SAN VICENTE),1.0,1.0,1.0,1.0,0.5,0
10787,rural,210453,SAN ROQUE (CAB. SAN VICENTE),1.0,0.0,0.0,0.5,1.0,1
10788,rural,210453,SAN ROQUE (CAB. SAN VICENTE),1.0,0.5,0.0,0.0,1.0,2
10789,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.0,1.0,0.5,1.0,0
10790,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.5,1.0,1.0,1
10791,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.0,0.0,0.0,2
10792,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.0,0.0,1.0,0.0,1
10793,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.5,1.0,1.0,1
10794,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.5,1.0,1.0,1
10795,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,1.0,0.5,1.0,0.0,1
10796,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,0.5,0.0,0
10797,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.5,0.5,1.0,1
10798,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,1.0,0.0,0
10799,urbana,220150,PUERTO FRANCISCO DE ORELL,0.5,0.5,1.0,0.0,0.0,0
10800,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,1.0,1.0,0.0,0
10801,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,0.5,1.0,0
10802,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,1.0,0.0,0
10803,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.0,0.0,0.5,2
10804,urbana,220150,PUERTO FRANCISCO DE ORELL,0.5,0.0,1.0,0.5,0.0,0
10805,urbana,220150,PUERTO FRANCISCO DE ORELL,0.5,0.5,0.0,0.5,0.0,2
10806,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.0,0.5,1.0,1
10807,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,1.0,1.0,0.0,0
10808,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,1.0,0.0,1.0,0.0,1
10809,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,1.0,1.0,1.0,0.0,0
10810,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.0,0.5,0.5,0.0,2
10811,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.0,0.5,1.0,1
10812,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,0.5,0.0,0
10813,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.5,0.0,0.5,2
10814,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,1.0,1.0,0
10815,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.5,1.0,1.0,1
10816,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,0.0,1.0,0
10817,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,1.0,1.0,0.5,0
10818,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.5,0.0,1.0,2
10819,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,0.0,0.5,0
10820,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.5,1.0,1.0,1
10821,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.0,1.0,1.0,1
10822,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,1.0,0.5,0
10823,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.5,1.0,0.0,1
10824,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.0,1.0,0.0,1
10825,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,1.0,1.0,0
10826,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.5,1.0,0.0,1
10827,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.5,1.0,0.5,1
10828,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.0,1.0,0.5,1
10829,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.5,1.0,1.0,1
10830,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.5,0.0,1.0,2
10831,urbana,220150,PUERTO FRANCISCO DE ORELL,0.5,0.0,0.5,0.0,1.0,2
10832,urbana,220150,PUERTO FRANCISCO DE ORELL,0.5,0.0,1.0,1.0,1.0,0
10833,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.0,0.0,0.5,2
10834,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.0,0.0,1.0,2
10835,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,0.5,1.0,0
10836,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,1.0,0.0,0.5,0
10837,urbana,220150,PUERTO FRANCISCO DE ORELL,0.5,0.5,1.0,0.0,1.0,0
10838,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.0,0.5,0.0,2
10839,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.0,1.0,1.0,1
10840,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.5,0.5,0.0,2
10841,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.0,0.0,1.0,0.5,1
10842,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.0,0.5,1.0,0.0,1
10843,urbana,220150,PUERTO FRANCISCO DE ORELL,0.0,0.0,0.0,0.0,0.0,2
10844,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.5,0.0,0.0,2
10845,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.5,0.5,1.0,0
10846,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.5,0.5,1.0,0
10847,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.0,0.5,1.0,0.0,1
10848,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.0,0.5,0.0,1.0,2
10849,urbana,220150,PUERTO FRANCISCO DE ORELL,1.0,0.0,0.5,1.0,1.0,1
10850,rural,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.5,0.0,0.0,2
10851,rural,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,1.0,0.0,0
10852,rural,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,1.0,0.5,0
10853,rural,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,1.0,1.0,0.0,0
10854,rural,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,1.0,0.5,0.0,0
10855,rural,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,1.0,0.5,1.0,0
10856,rural,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,0.0,1.0,0.0,1
10857,rural,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,1.0,0.5,0.0,0
10858,rural,220150,PUERTO FRANCISCO DE ORELL,0.0,0.5,0.0,0.0,0.0,2
10859,rural,220150,PUERTO FRANCISCO DE ORELL,0.5,0.5,0.0,1.0,0.0,1
10860,rural,220150,PUERTO FRANCISCO DE ORELL,1.0,0.5,1.0,1.0,0.0,0
10861,rural,220151,DAYUMA,1.0,1.0,1.0,1.0,0.0,0
10862,rural,220151,DAYUMA,1.0,0.5,1.0,0.5,1.0,0
10863,rural,220151,DAYUMA,1.0,0.5,0.5,1.0,1.0,1
10864,rural,220151,DAYUMA,1.0,0.5,0.0,0.5,0.5,2
10865,rural,220151,DAYUMA,1.0,0.5,1.0,1.0,0.0,0
10866,rural,220151,DAYUMA,0.0,0.5,0.5,1.0,1.0,1
10867,rural,220151,DAYUMA,1.0,0.5,0.5,1.0,0.5,1
10868,rural,220151,DAYUMA,1.0,0.5,0.5,0.0,0.0,2
10869,rural,220151,DAYUMA,0.5,0.5,0.5,1.0,0.0,1
10870,rural,220151,DAYUMA,1.0,0.5,1.0,1.0,1.0,0
10871,rural,220151,DAYUMA,0.0,1.0,1.0,0.5,0.5,0
10872,rural,220151,DAYUMA,0.0,0.0,1.0,1.0,0.0,0
10873,rural,220154,EL DORADO,0.0,0.5,0.5,1.0,0.0,1
10874,rural,220154,EL DORADO,0.0,0.0,0.0,0.5,0.0,2
10875,rural,220154,EL DORADO,0.0,0.0,0.5,1.0,0.0,1
10876,rural,220154,EL DORADO,0.0,0.0,0.5,1.0,1.0,1
10877,rural,220154,EL DORADO,0.0,0.5,0.5,0.5,0.0,2
10878,rural,220154,EL DORADO,0.0,0.5,0.0,1.0,0.0,1
10879,rural,220154,EL DORADO,0.5,0.0,0.0,0.0,1.0,2
10880,rural,220154,EL DORADO,0.5,0.5,0.5,1.0,1.0,1
10881,rural,220154,EL DORADO,0.5,0.5,0.5,1.0,1.0,1
10882,rural,220154,EL DORADO,1.0,0.5,0.5,1.0,0.0,1
10883,rural,220154,EL DORADO,0.5,0.5,0.5,1.0,0.0,1
10884,rural,220154,EL DORADO,0.0,0.0,0.0,1.0,1.0,1
10885,rural,220350,LA JOYA DE LOS SACHAS,0.0,0.5,1.0,1.0,1.0,0
10886,rural,220350,LA JOYA DE LOS SACHAS,1.0,0.5,1.0,0.0,1.0,0
10887,rural,220350,LA JOYA DE LOS SACHAS,0.0,0.5,0.5,1.0,1.0,1
10888,rural,220350,LA JOYA DE LOS SACHAS,1.0,0.5,1.0,1.0,1.0,0
10889,rural,220350,LA JOYA DE LOS SACHAS,1.0,0.0,0.5,1.0,0.0,1
10890,rural,220350,LA JOYA DE LOS SACHAS,0.0,0.0,1.0,0.0,0.0,0
10891,rural,220350,LA JOYA DE LOS SACHAS,0.0,0.5,1.0,1.0,0.0,0
10892,rural,220350,LA JOYA DE LOS SACHAS,1.0,0.5,0.0,1.0,1.0,1
10893,rural,220350,LA JOYA DE LOS SACHAS,0.0,0.5,1.0,1.0,1.0,0
10894,rural,220350,LA JOYA DE LOS SACHAS,1.0,0.0,0.0,0.5,0.0,2
10895,rural,220358,UNION MILAGREÑA,0.5,0.0,0.0,0.0,0.5,2
10896,rural,220358,UNION MILAGREÑA,1.0,0.5,1.0,1.0,1.0,0
10897,rural,220358,UNION MILAGREÑA,0.5,0.0,0.0,0.5,1.0,1
10898,rural,220358,UNION MILAGREÑA,1.0,0.5,0.5,0.5,1.0,0
10899,rural,220358,UNION MILAGREÑA,1.0,0.0,0.5,1.0,0.5,1
10900,rural,220358,UNION MILAGREÑA,1.0,0.5,0.5,0.5,0.5,0
10901,rural,220358,UNION MILAGREÑA,1.0,0.5,0.5,1.0,0.5,1
10902,rural,220358,UNION MILAGREÑA,1.0,0.5,0.5,0.5,1.0,0
10903,rural,220358,UNION MILAGREÑA,1.0,0.0,1.0,1.0,1.0,0
10904,rural,220358,UNION MILAGREÑA,1.0,0.0,1.0,0.0,1.0,0
10905,rural,220358,UNION MILAGREÑA,0.0,0.5,0.5,1.0,1.0,1
10906,rural,220358,UNION MILAGREÑA,0.0,0.5,0.5,1.0,1.0,1
10907,rural,220358,UNION MILAGREÑA,0.0,0.5,1.0,1.0,1.0,0
10908,rural,220358,UNION MILAGREÑA,1.0,0.0,1.0,1.0,1.0,0
10909,rural,220358,UNION MILAGREÑA,1.0,0.0,0.0,1.0,1.0,1
10910,rural,220358,UNION MILAGREÑA,0.0,0.5,0.0,0.5,0.5,2
10911,rural,220358,UNION MILAGREÑA,1.0,0.0,0.5,1.0,1.0,1
10912,rural,220358,UNION MILAGREÑA,0.0,0.5,0.0,0.0,1.0,2
10913,rural,220358,UNION MILAGREÑA,1.0,0.5,0.5,1.0,1.0,1
10914,rural,220358,UNION MILAGREÑA,1.0,0.5,0.5,1.0,1.0,1
10915,rural,220358,UNION MILAGREÑA,0.5,0.0,1.0,0.0,1.0,0
10916,rural,220358,UNION MILAGREÑA,0.0,0.5,0.5,1.0,1.0,1
10917,rural,220358,UNION MILAGREÑA,0.5,0.5,1.0,1.0,1.0,0
10918,rural,220358,UNION MILAGREÑA,0.0,0.5,1.0,1.0,1.0,0
10919,rural,220450,LORETO,0.0,0.5,0.0,1.0,1.0,1
10920,rural,220450,LORETO,1.0,0.5,0.5,0.5,1.0,0
10921,rural,220450,LORETO,0.0,0.5,1.0,1.0,1.0,0
10922,rural,220450,LORETO,0.0,0.5,0.5,1.0,1.0,1
10923,rural,220450,LORETO,0.0,1.0,0.5,1.0,1.0,1
10924,rural,220450,LORETO,1.0,0.5,1.0,1.0,1.0,0
10925,rural,220450,LORETO,1.0,0.5,1.0,1.0,1.0,0
10926,rural,220450,LORETO,0.0,0.5,1.0,1.0,1.0,0
10927,rural,220450,LORETO,1.0,0.5,1.0,0.5,1.0,0
10928,rural,220450,LORETO,0.0,0.5,1.0,0.0,1.0,0
10929,rural,220451,AVILA,0.5,0.5,0.5,1.0,1.0,1
