,area,ciudad,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p3,s101p3a,s101p3b,s101p4,s101p4a,s101p4b,s101p4b1,s101p5a,s101p5b,s101p5d,s101p5e,s101p5f,s101p5g,s101p51a,s101p52a,s101p51b,s101p52b,s101p51c,s101p52c,s101p51d,s101p52d,s101p51e,s101p52e,s101p51f,s101p52f,s101p51g,s101p52g,s101p51h,s101p52h,s101p51i,s101p52i,s101p51j,s101p52j,s101p51k,s101p52k,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,s101p8,s101p9a,s101p9b,s101p9c,s101p9d,s101p121,s101p122,s101p123,s101p124,s101p125,s101p126,s101p13,s101p141,s101p142,s101p143,s101p144,s101p171,s101p172,s101p173,s101p174,s101p175,s101p176,s101p181,s101p182,s101p183
64,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,4,2,2,1,6,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,3
65,urbana,10150,0,0,0,0,0,0,3,4,4,6,6,6,1,2,2,1,5,3,2,1,6,7,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,3,2,2,1,1,1,1,1,1,1,2,0,1,1,1,1,2,1,1,1,1,1,1,1
66,urbana,10150,0,0,0,0,1,1,6,4,4,3,1,1,1,4,4,1,5,0,5,1,1,1,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,5,1,3,3,1,1,1,2
67,urbana,10150,0,0,0,0,0,0,6,6,4,6,6,6,1,3,3,1,5,0,5,1,6,4,6,1,1,7,0,7,0,7,0,2,5,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,3,1,1,1,1,0,1,1,1,1,2,0,1,0,0,1,5,1,1,1,1,1,1,5
68,urbana,10150,0,0,0,1,1,1,6,4,4,6,1,1,1,2,2,1,5,0,5,1,6,6,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,5,5,1,1,1,1,1,1,1,4,0,0,1,1,1,1,1,1,1,1,5,1,2
69,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,10,10,1,5,0,5,1,6,6,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,2,2,1,1,1,0,1,0,0,3,1,1,1,1,1,5,1,1,1,1,1,1,1
70,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,6,6,1,5,2,3,1,1,6,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,5,7,2,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,4,5,3,4
71,urbana,10150,1,1,0,1,1,1,6,6,6,6,6,6,1,6,6,1,8,5,2,6,1,6,6,6,1,7,0,3,1,7,0,7,0,7,0,7,0,7,0,2,30,7,0,3,1,7,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,2,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,5,5,1
72,urbana,10150,0,0,0,0,0,0,6,6,6,6,6,6,1,3,3,1,20,0,0,5,6,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,0,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4
73,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,3,0,3,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,4,2,2
74,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,3,0,3,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,2,2,1,1,5,5
75,urbana,10150,0,0,0,0,0,0,6,6,6,6,6,6,1,3,3,1,3,0,3,3,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,4,3,3,3
76,urbana,10150,0,0,0,1,0,0,6,6,6,1,6,6,1,2,1,1,20,2,14,5,6,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,6,2,2,2,1,1,0,1,1,1,2,1,1,1,1,1,2,1,1,1,4,5,2,2
77,urbana,10150,0,0,0,0,0,0,6,6,6,6,6,6,1,15,15,1,30,0,30,6,6,6,6,6,6,7,0,7,0,2,15,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,2,2,1,2,5,5
78,urbana,10150,0,0,0,0,0,0,2,4,4,6,4,6,1,4,4,1,22,0,22,3,6,2,6,6,6,7,0,7,0,2,16,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,4,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,5,4
79,urbana,10150,0,0,0,0,0,1,6,6,6,6,6,1,1,10,10,1,20,0,20,6,1,6,6,6,1,7,0,7,0,7,0,2,10,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,5,5,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,3,2,1,4,2,2
80,urbana,10150,0,0,0,0,0,0,6,6,6,6,6,6,1,6,6,1,8,0,8,5,6,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,2,2,2,1,1,4,3,1
81,urbana,10150,1,0,0,0,0,0,6,6,6,6,6,6,1,2,2,1,12,0,12,6,1,6,6,6,1,5,3,5,7,5,7,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,2,3,1,5,1,1
82,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,4,4,1,10,0,9,6,6,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,5,1,1
83,urbana,10150,0,0,0,0,1,1,6,3,3,6,1,1,1,4,4,1,10,0,10,5,1,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,3,3,3,3,2,2,3,3,4
84,urbana,10150,0,1,1,1,1,1,2,6,6,6,6,6,1,2,2,1,6,0,6,1,6,1,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,5,7,7,5,1,1,1,0,1,0,3,0,0,0,0,1,2,1,1,1,5,5,2,3
85,urbana,10150,1,1,1,1,1,1,6,6,6,6,1,1,2,0,0,1,4,0,4,1,1,1,1,1,1,7,0,7,0,3,20,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,3,1,2,2,1,1,1,0,1,1,1,3,1,1,1,1,3,1,1,3,3,3,3,3,3
86,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,4,4,1,4,0,4,1,1,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,1,1,1,1,1,1,1,1,0,1,4,1,1,1,1,1,1,1,1,1,2,5,3,1
87,urbana,10150,1,0,1,1,1,1,6,6,6,6,6,6,2,0,0,1,2,0,2,1,1,1,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,3,3,3,3,3,3,3,3
88,urbana,10150,0,0,0,0,0,1,6,3,3,3,3,6,1,5,5,1,12,6,0,3,1,1,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,4,1,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,3,1,4,3,1,5
89,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,24,24,0,1,1,1,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,1,5,1
90,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,4,4,1,4,0,4,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
91,urbana,10150,1,0,0,0,1,1,6,4,4,4,1,1,1,4,2,1,6,3,0,3,1,1,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,3,1,2,2,2,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,5,1,5
92,urbana,10150,0,1,1,1,1,1,4,6,6,1,1,1,1,7,7,1,18,1,17,5,6,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,0,1,0,0,1,4,1,1,1,1,1,2,2,1,2,1,4,5,1
93,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,10,10,1,12,0,12,6,1,1,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,1,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,3,3,3,3,1,1,1,1,1,1,4,1,1,1,1,4,4,4,4,4,2,3,3,3
94,urbana,10150,0,0,0,1,1,1,2,4,6,1,1,1,1,6,6,1,6,0,6,1,1,6,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,2,1,0,0,1,0,0,2,0,1,1,1,1,5,1,1,1,1,1,1,1
95,urbana,10150,0,0,1,1,1,1,2,3,6,6,1,1,1,6,6,1,5,0,0,5,6,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,2,2,1,1,1,1,1,1,0,2,1,1,1,1,1,2,1,3,3,1,5,1,2
96,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,6,6,1,9,0,9,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3,3,2,2,2,1,1,1,1,1,0,1,1,1,1,1,3,2,3,1,1,2,2,1,1
97,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,8,8,1,15,8,7,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,2,1,1,1,0,0,0,0,0,2,1,1,1,1,1,2,1,5,4,5,5,1,1
98,urbana,10150,0,1,0,0,0,0,3,6,3,3,3,3,1,5,5,1,13,0,12,6,1,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,3,1,2,2,2,1,1,0,1,1,0,2,0,1,0,0,1,1,1,1,1,5,1,1,5
99,urbana,10150,0,1,1,1,1,1,2,6,6,1,1,1,1,2,2,1,8,0,0,5,1,6,1,1,1,7,0,7,0,2,20,7,0,7,0,7,0,7,0,5,14,7,0,7,0,7,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,2,2,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,4,1,5,2
100,urbana,10150,0,0,0,0,1,1,6,3,3,6,1,1,1,8,8,1,11,0,11,3,3,7,3,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,1,2
101,urbana,10150,0,0,0,1,1,0,6,6,6,1,1,6,1,6,6,1,13,0,0,5,1,1,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,2,7,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,urbana,10150,0,0,0,0,1,1,6,6,6,6,1,6,1,5,5,1,16,5,6,3,6,7,6,4,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,1,2,2,1,1,1,1,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1
103,urbana,10150,0,0,0,0,0,0,6,3,3,3,3,3,1,25,21,1,20,0,14,3,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,5,1,1,1,1,1,0,2,1,1,1,1,1,4,4,1,1,5,1,1,5
104,urbana,10150,0,0,0,0,0,0,6,6,6,6,6,6,1,6,6,1,14,6,2,1,1,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,5,1
105,urbana,10150,1,0,0,1,1,1,6,4,4,6,6,1,1,16,16,1,6,0,6,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,2,2,1,2,1,0,1,1,1,1,3,1,0,1,1,2,1,2,3,3,1,4,1,5
106,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,6,6,1,16,8,0,5,1,6,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,3,3,3,3,3,3
107,urbana,10150,0,0,1,1,1,1,6,6,6,6,6,6,1,3,0,1,5,0,5,3,1,1,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,3,4,2,1,1,3,1
108,urbana,10150,1,0,0,0,0,1,6,4,4,6,4,1,1,4,4,1,12,0,12,3,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,urbana,10150,0,0,0,1,1,0,6,6,6,6,6,6,1,4,4,1,8,0,8,3,1,1,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,6,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,1,1,1,1,2,3,5,1
110,urbana,10150,0,0,0,0,0,0,6,6,6,6,6,6,1,2,2,1,6,0,6,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5
111,urbana,10150,0,0,0,0,0,0,6,6,6,6,6,6,1,7,0,1,15,0,15,3,1,1,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,6,2,2,2,1,1,0,1,1,0,4,1,1,1,1,1,1,1,3,2,1,4,1,1
112,urbana,10150,0,0,0,0,0,0,6,6,6,6,3,6,1,6,0,1,24,12,0,1,1,1,5,1,1,1,7,1,7,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,4,1,1,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1
113,urbana,10150,1,1,0,1,1,1,6,6,4,6,6,6,1,6,6,1,8,0,8,1,1,6,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,0,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1
114,urbana,10150,0,0,0,0,1,1,7,3,3,3,1,1,1,4,2,1,24,12,0,3,1,1,5,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,2,2,2,2,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
115,urbana,10150,0,0,0,0,1,0,6,6,6,6,6,6,1,2,0,1,13,3,7,1,1,7,1,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1
116,urbana,10150,0,0,1,1,0,0,3,3,6,6,6,6,1,2,2,1,6,0,6,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,3,1,2,4,1,0,0,0,0,0,3,1,1,0,1,1,1,1,1,1,1,1,1,1
117,urbana,10150,0,0,0,0,0,0,6,4,6,6,6,6,2,0,0,1,8,0,8,1,1,1,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,6,1,1,4,0,0,0,0,0,0,2,1,1,1,0,1,1,1,1,1,2,5,1,1
118,urbana,10150,1,0,0,0,1,1,6,4,4,6,6,6,1,4,4,1,10,0,10,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,1,1,0,0,0,1,1,2,1,1,1,1,1,2,1,2,1,1,1,3,2
119,urbana,10150,0,0,0,0,1,0,6,3,3,6,1,3,1,8,8,1,24,13,4,4,6,6,6,6,1,7,0,7,0,7,0,2,15,5,10,7,0,7,0,7,0,7,0,5,2,7,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,2,2,2,1,1,0,1,0,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1
120,urbana,10150,0,0,0,1,1,1,6,6,3,6,6,6,1,5,5,1,10,0,10,1,1,2,6,5,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,2,2,2,1,1,0,1,0,1,3,1,1,1,1,1,3,3,1,1,1,4,2,2
121,urbana,10150,0,0,0,1,1,1,6,3,3,1,1,1,1,7,7,1,5,0,5,3,3,3,3,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,1,1,1,1,1,0,0,0,1,2,1,1,1,1,2,1,2,1,1,1,3,3,2
122,urbana,10150,0,0,0,1,1,1,7,3,3,6,1,1,2,0,0,1,7,2,5,1,4,4,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,2,2,2,1,1,1,1,1,1,4,1,1,1,1,5,4,4,5,5,1,3,2,5
123,urbana,10150,1,1,1,1,1,1,6,6,6,6,1,1,1,4,4,1,6,0,6,3,1,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,2,1,1,1,3,3,1
124,urbana,10150,0,0,0,0,0,0,7,3,3,3,3,3,1,10,10,1,6,0,6,6,6,6,6,3,1,2,3,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,7,1,1,0,0,0,1,0,0,2,1,1,1,1,1,1,1,1,1,1,3,1,1
125,urbana,10150,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,4,0,4,6,1,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,0,0,3,1,1,1,1,1,2,3,1,1,5,3,3,3
126,urbana,10150,1,1,1,1,1,1,6,6,6,6,1,1,1,6,6,1,8,0,8,5,1,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,5,7,0,0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1
127,urbana,10150,1,1,1,0,0,1,6,6,6,6,6,1,1,4,4,1,6,6,0,1,1,1,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,1,1,1,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1
